"Statistic Label","Month","Airports in Ireland","Country","Direction","Flight Type","UNIT","VALUE"
"Passengers","2022M12","All main airports","Bahrain","All directions","All flights","Thousand","0"
"Passengers","2022M12","All main airports","Israel","All directions","All flights","Thousand","0"
"Passengers","2022M12","All main airports","United Arab Emirates","All directions","All flights","Thousand","54.2"
"Passengers","2022M12","All main airports","Other Asian countries (4)","All directions","All flights","Thousand","18.2"
"Passengers","2022M12","All main airports","Oceania and Polar regions (1)","All directions","All flights","Thousand","0.3"
"Passengers","2023M01","All main airports","All Countries","All directions","All flights","Thousand","2416.8"
"Passengers","2023M01","All main airports","Ireland (domestic)","All directions","All flights","Thousand","16.6"
"Passengers","2023M01","All main airports","Europe (2)","All directions","All flights","Thousand","2134.5"
"Passengers","2023M01","All main airports","EU28 excluding Ireland","All directions","All flights","Thousand","2031.3"
"Passengers","2023M01","All main airports","Austria","All directions","All flights","Thousand","22.1"
"Passengers","2023M01","All main airports","Belgium","All directions","All flights","Thousand","34.4"
"Passengers","2023M01","All main airports","Bulgaria","All directions","All flights","Thousand","11.5"
"Passengers","2023M01","All main airports","Croatia","All directions","All flights","Thousand","5.8"
"Passengers","2023M01","All main airports","Cyprus","All directions","All flights","Thousand","1.5"
"Passengers","2023M01","All main airports","Czech Republic","All directions","All flights","Thousand","15.6"
"Passengers","2023M01","All main airports","Denmark","All directions","All flights","Thousand","16.9"
"Passengers","2023M01","All main airports","Estonia","All directions","All flights","Thousand","3"
"Passengers","2023M01","All main airports","Finland","All directions","All flights","Thousand","9.9"
"Passengers","2023M01","All main airports","France","All directions","All flights","Thousand","149.6"
"Passengers","2023M01","All main airports","Germany","All directions","All flights","Thousand","126.5"
"Passengers","2023M01","All main airports","Greece","All directions","All flights","Thousand","4.2"
"Passengers","2023M01","All main airports","Hungary","All directions","All flights","Thousand","19.3"
"Passengers","2023M01","All main airports","Italy","All directions","All flights","Thousand","115.3"
"Passengers","2023M01","All main airports","Latvia","All directions","All flights","Thousand","9"
"Passengers","2023M01","All main airports","Lithuania","All directions","All flights","Thousand","21.6"
"Passengers","2023M01","All main airports","Luxembourg","All directions","All flights","Thousand","7"
"Passengers","2023M01","All main airports","Malta","All directions","All flights","Thousand","7.6"
"Passengers","2023M01","All main airports","Netherlands","All directions","All flights","Thousand","104.3"
"Passengers","2023M01","All main airports","Poland","All directions","All flights","Thousand","93.3"
"Passengers","2023M01","All main airports","Portugal","All directions","All flights","Thousand","64"
"Passengers","2023M01","All main airports","Romania","All directions","All flights","Thousand","28.1"
"Passengers","2023M01","All main airports","Slovakia","All directions","All flights","Thousand","9.6"
"Passengers","2023M01","All main airports","Slovenia","All directions","All flights","Thousand","0"
"Passengers","2023M01","All main airports","Spain","All directions","All flights","Thousand","178.2"
"Passengers","2023M01","All main airports","Canary Islands","All directions","All flights","Thousand","109.8"
"Passengers","2023M01","All main airports","Sweden","All directions","All flights","Thousand","6.2"
"Passengers","2023M01","All main airports","United Kingdom (1)","All directions","All flights","Thousand","857.1"
"Passengers","2023M01","All main airports","England","All directions","All flights","Thousand","742.6"
"Passengers","2023M01","All main airports","Northern Ireland","All directions","All flights","Thousand","0.2"
"Passengers","2023M01","All main airports","Scotland","All directions","All flights","Thousand","106.9"
"Passengers","2023M01","All main airports","Wales","All directions","All flights","Thousand","5.2"
"Passengers","2023M01","All main airports","Other UK (1)","All directions","All flights","Thousand","2.1"
"Passengers","2023M01","All main airports","Iceland","All directions","All flights","Thousand","10.8"
"Passengers","2023M01","All main airports","Norway","All directions","All flights","Thousand","3.7"
"Passengers","2023M01","All main airports","Russia","All directions","All flights","Thousand","0"
"Passengers","2023M01","All main airports","Serbia","All directions","All flights","Thousand","0"
"Passengers","2023M01","All main airports","Switzerland","All directions","All flights","Thousand","35.2"
"Passengers","2023M01","All main airports","Turkey","All directions","All flights","Thousand","26.1"
"Passengers","2023M01","All main airports","Other Europe (25)","All directions","All flights","Thousand","10.9"
"Passengers","2023M01","All main airports","America (4)","All directions","All flights","Thousand","191.6"
"Passengers","2023M01","All main airports","Canada","All directions","All flights","Thousand","19.2"
"Passengers","2023M01","All main airports","United States","All directions","All flights","Thousand","171.8"
"Passengers","2023M01","All main airports","Other America (5)","All directions","All flights","Thousand","0.7"
"Passengers","2023M01","All main airports","Africa (9)","All directions","All flights","Thousand","10.2"
"Passengers","2023M01","All main airports","Egypt","All directions","All flights","Thousand","3.4"
"Passengers","2023M01","All main airports","Morocco","All directions","All flights","Thousand","6.8"
"Passengers","2023M01","All main airports","Tunisia","All directions","All flights","Thousand","0"
"Passengers","2023M01","All main airports","Other Africa (6)","All directions","All flights","Thousand","0"
"Passengers","2023M01","All main airports","Asia (8)","All directions","All flights","Thousand","80.2"
"Passengers","2023M01","All main airports","Bahrain","All directions","All flights","Thousand","0"
"Passengers","2023M01","All main airports","Israel","All directions","All flights","Thousand","0"
"Passengers","2023M01","All main airports","United Arab Emirates","All directions","All flights","Thousand","56.3"
"Passengers","2023M01","All main airports","Other Asian countries (4)","All directions","All flights","Thousand","23.9"
"Passengers","2023M01","All main airports","Oceania and Polar regions (1)","All directions","All flights","Thousand","0.2"
"Passengers","2023M02","All main airports","All Countries","All directions","All flights","Thousand","2361.4"
"Passengers","2023M02","All main airports","Ireland (domestic)","All directions","All flights","Thousand","19.3"
"Passengers","2023M02","All main airports","Europe (2)","All directions","All flights","Thousand","2133.1"
"Passengers","2023M02","All main airports","EU28 excluding Ireland","All directions","All flights","Thousand","2033.9"
"Passengers","2023M02","All main airports","Austria","All directions","All flights","Thousand","22.9"
"Passengers","2023M02","All main airports","Belgium","All directions","All flights","Thousand","33.6"
"Passengers","2023M02","All main airports","Bulgaria","All directions","All flights","Thousand","10.3"
"Passengers","2023M02","All main airports","Croatia","All directions","All flights","Thousand","4.4"
"Passengers","2023M02","All main airports","Cyprus","All directions","All flights","Thousand","1.3"
"Passengers","2023M02","All main airports","Czech Republic","All directions","All flights","Thousand","14.5"
"Passengers","2023M02","All main airports","Denmark","All directions","All flights","Thousand","17.2"
"Passengers","2023M02","All main airports","Estonia","All directions","All flights","Thousand","2.7"
"Passengers","2023M02","All main airports","Finland","All directions","All flights","Thousand","8.1"
"Passengers","2023M02","All main airports","France","All directions","All flights","Thousand","159.2"
"Passengers","2023M02","All main airports","Germany","All directions","All flights","Thousand","121.6"
"Passengers","2023M02","All main airports","Greece","All directions","All flights","Thousand","2.8"
"Passengers","2023M02","All main airports","Hungary","All directions","All flights","Thousand","16.7"
"Passengers","2023M02","All main airports","Italy","All directions","All flights","Thousand","121.8"
"Passengers","2023M02","All main airports","Latvia","All directions","All flights","Thousand","7.5"
"Passengers","2023M02","All main airports","Lithuania","All directions","All flights","Thousand","19.5"
"Passengers","2023M02","All main airports","Luxembourg","All directions","All flights","Thousand","7"
"Passengers","2023M02","All main airports","Malta","All directions","All flights","Thousand","6.7"
"Passengers","2023M02","All main airports","Netherlands","All directions","All flights","Thousand","97.1"
"Passengers","2023M02","All main airports","Poland","All directions","All flights","Thousand","83.5"
"Passengers","2023M02","All main airports","Portugal","All directions","All flights","Thousand","65.3"
"Passengers","2023M02","All main airports","Romania","All directions","All flights","Thousand","23.4"
"Passengers","2023M02","All main airports","Slovakia","All directions","All flights","Thousand","8.4"
"Passengers","2023M02","All main airports","Slovenia","All directions","All flights","Thousand","0"
"Passengers","2023M02","All main airports","Spain","All directions","All flights","Thousand","168.9"
"Passengers","2023M02","All main airports","Canary Islands","All directions","All flights","Thousand","97.3"
"Passengers","2023M02","All main airports","Sweden","All directions","All flights","Thousand","6.6"
"Passengers","2023M02","All main airports","United Kingdom (1)","All directions","All flights","Thousand","905.7"
"Passengers","2023M02","All main airports","England","All directions","All flights","Thousand","787.8"
"Passengers","2023M02","All main airports","Northern Ireland","All directions","All flights","Thousand","1.3"
"Passengers","2023M02","All main airports","Scotland","All directions","All flights","Thousand","105.7"
"Passengers","2023M02","All main airports","Wales","All directions","All flights","Thousand","8.7"
"Passengers","2023M02","All main airports","Other UK (1)","All directions","All flights","Thousand","2.2"
"Passengers","2023M02","All main airports","Iceland","All directions","All flights","Thousand","10.8"
"Passengers","2023M02","All main airports","Norway","All directions","All flights","Thousand","5.3"
"Passengers","2023M02","All main airports","Russia","All directions","All flights","Thousand","0"
"Passengers","2023M02","All main airports","Serbia","All directions","All flights","Thousand","0"
"Passengers","2023M02","All main airports","Switzerland","All directions","All flights","Thousand","35.4"
"Passengers","2023M02","All main airports","Turkey","All directions","All flights","Thousand","20.5"
"Passengers","2023M02","All main airports","Other Europe (25)","All directions","All flights","Thousand","7.8"
"Passengers","2023M02","All main airports","America (4)","All directions","All flights","Thousand","151.8"
"Passengers","2023M02","All main airports","Canada","All directions","All flights","Thousand","18.2"
"Passengers","2023M02","All main airports","United States","All directions","All flights","Thousand","133.6"
"Passengers","2023M02","All main airports","Other America (5)","All directions","All flights","Thousand","0"
"Passengers","2023M02","All main airports","Africa (9)","All directions","All flights","Thousand","8.7"
"Passengers","2023M02","All main airports","Egypt","All directions","All flights","Thousand","3.1"
"Passengers","2023M02","All main airports","Morocco","All directions","All flights","Thousand","5.6"
"Passengers","2023M02","All main airports","Tunisia","All directions","All flights","Thousand","0"
"Passengers","2023M02","All main airports","Other Africa (6)","All directions","All flights","Thousand","0"
"Passengers","2023M02","All main airports","Asia (8)","All directions","All flights","Thousand","67.8"
"Passengers","2023M02","All main airports","Bahrain","All directions","All flights","Thousand","0"
"Passengers","2023M02","All main airports","Israel","All directions","All flights","Thousand","0"
"Passengers","2023M02","All main airports","United Arab Emirates","All directions","All flights","Thousand","48"
"Passengers","2023M02","All main airports","Other Asian countries (4)","All directions","All flights","Thousand","19.9"
"Passengers","2023M02","All main airports","Oceania and Polar regions (1)","All directions","All flights","Thousand","0"
"Passengers","2023M03","All main airports","All Countries","All directions","All flights","Thousand","2843.7"
"Passengers","2023M03","All main airports","Ireland (domestic)","All directions","All flights","Thousand","15.5"
"Passengers","2023M03","All main airports","Europe (2)","All directions","All flights","Thousand","2466.2"
"Passengers","2023M03","All main airports","EU28 excluding Ireland","All directions","All flights","Thousand","2358.1"
"Passengers","2023M03","All main airports","Austria","All directions","All flights","Thousand","24.4"
"Passengers","2023M03","All main airports","Belgium","All directions","All flights","Thousand","40.5"
"Passengers","2023M03","All main airports","Bulgaria","All directions","All flights","Thousand","9.8"
"Passengers","2023M03","All main airports","Croatia","All directions","All flights","Thousand","6.9"
"Passengers","2023M03","All main airports","Cyprus","All directions","All flights","Thousand","2"
"Passengers","2023M03","All main airports","Czech Republic","All directions","All flights","Thousand","16.8"
"Passengers","2023M03","All main airports","Denmark","All directions","All flights","Thousand","21.9"
"Passengers","2023M03","All main airports","Estonia","All directions","All flights","Thousand","2.5"
"Passengers","2023M03","All main airports","Finland","All directions","All flights","Thousand","9.1"
"Passengers","2023M03","All main airports","France","All directions","All flights","Thousand","168.5"
"Passengers","2023M03","All main airports","Germany","All directions","All flights","Thousand","154.4"
"Passengers","2023M03","All main airports","Greece","All directions","All flights","Thousand","7.1"
"Passengers","2023M03","All main airports","Hungary","All directions","All flights","Thousand","21.5"
"Passengers","2023M03","All main airports","Italy","All directions","All flights","Thousand","136.5"
"Passengers","2023M03","All main airports","Latvia","All directions","All flights","Thousand","8"
"Passengers","2023M03","All main airports","Lithuania","All directions","All flights","Thousand","20"
"Passengers","2023M03","All main airports","Luxembourg","All directions","All flights","Thousand","8.2"
"Passengers","2023M03","All main airports","Malta","All directions","All flights","Thousand","7.9"
"Passengers","2023M03","All main airports","Netherlands","All directions","All flights","Thousand","117.8"
"Passengers","2023M03","All main airports","Poland","All directions","All flights","Thousand","91.3"
"Passengers","2023M03","All main airports","Portugal","All directions","All flights","Thousand","90.9"
"Passengers","2023M03","All main airports","Romania","All directions","All flights","Thousand","25.3"
"Passengers","2023M03","All main airports","Slovakia","All directions","All flights","Thousand","8.3"
"Passengers","2023M03","All main airports","Slovenia","All directions","All flights","Thousand","0"
"Passengers","2023M03","All main airports","Spain","All directions","All flights","Thousand","225.9"
"Passengers","2023M03","All main airports","Canary Islands","All directions","All flights","Thousand","106.2"
"Passengers","2023M03","All main airports","Sweden","All directions","All flights","Thousand","9.7"
"Passengers","2023M03","All main airports","United Kingdom (1)","All directions","All flights","Thousand","1016.5"
"Passengers","2023M03","All main airports","England","All directions","All flights","Thousand","886.3"
"Passengers","2023M03","All main airports","Northern Ireland","All directions","All flights","Thousand","0"
"Passengers","2023M03","All main airports","Scotland","All directions","All flights","Thousand","121.5"
"Passengers","2023M03","All main airports","Wales","All directions","All flights","Thousand","5.8"
"Passengers","2023M03","All main airports","Other UK (1)","All directions","All flights","Thousand","2.9"
"Passengers","2023M03","All main airports","Iceland","All directions","All flights","Thousand","14"
"Passengers","2023M03","All main airports","Norway","All directions","All flights","Thousand","7"
"Passengers","2023M03","All main airports","Russia","All directions","All flights","Thousand","0"
"Passengers","2023M03","All main airports","Serbia","All directions","All flights","Thousand","0"
"Passengers","2023M03","All main airports","Switzerland","All directions","All flights","Thousand","39.9"
"Passengers","2023M03","All main airports","Turkey","All directions","All flights","Thousand","24.5"
"Passengers","2023M03","All main airports","Other Europe (25)","All directions","All flights","Thousand","7.2"
"Passengers","2023M03","All main airports","America (4)","All directions","All flights","Thousand","290.7"
"Passengers","2023M03","All main airports","Canada","All directions","All flights","Thousand","25.3"
"Passengers","2023M03","All main airports","United States","All directions","All flights","Thousand","265"
"Passengers","2023M03","All main airports","Other America (5)","All directions","All flights","Thousand","0.3"
"Passengers","2023M03","All main airports","Africa (9)","All directions","All flights","Thousand","9.4"
"Passengers","2023M03","All main airports","Egypt","All directions","All flights","Thousand","3.4"
"Passengers","2023M03","All main airports","Morocco","All directions","All flights","Thousand","6"
"Passengers","2023M03","All main airports","Tunisia","All directions","All flights","Thousand","0"
"Passengers","2023M03","All main airports","Other Africa (6)","All directions","All flights","Thousand","0"
"Passengers","2023M03","All main airports","Asia (8)","All directions","All flights","Thousand","77.4"
"Passengers","2023M03","All main airports","Bahrain","All directions","All flights","Thousand","0"
"Passengers","2023M03","All main airports","Israel","All directions","All flights","Thousand","1.5"
"Passengers","2023M03","All main airports","United Arab Emirates","All directions","All flights","Thousand","53.6"
"Passengers","2023M03","All main airports","Other Asian countries (4)","All directions","All flights","Thousand","22.4"
"Passengers","2023M03","All main airports","Oceania and Polar regions (1)","All directions","All flights","Thousand","0"
